鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態
北區,房地(土地+建物)+車位,乾溝子段151~180地號,27.31,商,,,10512,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,198.9,4,2,2,有,無,23880000,167855,坡道平面,72.72,2700000,,2(資料揭露)
北區,房地(土地+建物)+車位,乾溝子段151~180地號,29.59,商,,,10511,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,222.98,4,2,2,有,無,28700000,173033,坡道平面,72.72,2700000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10607,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,10400000,64991,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10607,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,10480000,66449,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10606,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8300000,66815,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10604,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,10550000,66931,坡道平面,29.96,910000,此戶為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10605,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,10570000,67074,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10605,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8450000,67261,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10608,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,10500000,67282,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10606,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,8500000,67309,坡道平面,29.96,810000,此戶為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10606,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,8620000,67484,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10604,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,8550000,67746,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10603,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8600000,68429,坡道平面,28.95,860000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10606,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,10670000,68463,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10604,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,8680000,68714,坡道平面,28.95,760000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10603,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,7850000,69013,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10608,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,11000000,69152,坡道平面,29.96,1040000,此戶售價包含裝潢款93萬及冷氣款12萬,5(揭露且明細顯示備註)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10605,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,10900000,69365,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10607,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8250000,69759,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10607,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,10980000,69916,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10603,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8800000,70384,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10605,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8000000,70483,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10605,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8000000,70483,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10605,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,10980000,70615,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10204,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,8880000,70635,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10606,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,11250000,70893,坡道平面,29.96,1040000,此戶為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10606,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,11130000,70957,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10604,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,8920000,70985,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10608,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8300000,71184,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10607,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,11300000,71240,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10604,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9050000,71247,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10604,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8800000,71276,坡道平面,29.96,810000,此為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10604,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8800000,71276,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10603,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8900000,71276,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10604,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8800000,71276,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10604,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8350000,71659,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10603,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9000000,71685,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10603,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8850000,71722,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10604,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8950000,71722,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10604,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8860000,71811,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10608,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,11260000,71865,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10607,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,11420000,72068,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10604,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,8990000,72079,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10605,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8420000,72325,坡道平面,29.96,810000,此戶為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10605,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,9020000,72346,坡道平面,29.96,910000,此為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10604,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8530000,72420,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10607,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9200000,72560,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10606,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9100000,72560,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10607,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8550000,72610,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10608,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,11500000,72624,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.31,商,,,10608,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,11500000,72629,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10605,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8470000,72800,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10608,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8500000,72898,坡道平面,28.95,990000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10604,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8200000,72934,坡道平面,29.96,760000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10607,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9150000,72998,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10604,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8600000,73085,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10608,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9300000,73226,坡道平面,28.95,860000,此戶為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10606,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8620000,73275,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10608,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9300000,73435,坡道平面,29.96,910000,此戶售價包含裝潢款76萬及冷氣款14萬,5(揭露且明細顯示備註)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10607,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,144.21,3,2,2,有,無,9330000,73698,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10607,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8800000,73750,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10606,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8680000,73845,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10607,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8600000,74035,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10605,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8600000,74110,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10605,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8380000,74208,坡道平面,29.96,810000,此為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10606,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8410000,74502,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10607,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8520000,74601,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10605,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8550000,74895,坡道平面,29.96,910000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10607,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,8700000,74986,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10606,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8500000,75385,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10608,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8500000,75385,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10606,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8520000,75581,坡道平面,29.96,810000,此戶為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10607,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,131.97,3,2,2,有,無,8600000,76365,坡道平面,29.96,810000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.53,商,,,10605,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,142.06,3,2,2,有,無,9500000,77520,坡道平面,29.96,810000,此戶售價包含裝潢款105萬及冷氣款12萬，此戶為聯名戶,5(揭露且明細顯示備註)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.14,商,,,10608,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,135.18,3,2,2,有,無,9000000,77837,坡道平面,29.96,810000,此戶售價包含裝潢款76萬及冷氣款21萬,5(揭露且明細顯示備註)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10606,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,137.92,0,0,0,無,無,9480000,78640,坡道平面,29.96,990000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,20.34,商,,,10608,一層,15,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,0,138.05,3,2,2,有,無,9630000,79471,坡道平面,29.96,1040000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10606,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,10760000,80126,坡道平面,59.92,1620000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10605,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,11200000,81091,坡道平面,59.92,1950000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10604,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,11800000,87490,坡道平面,59.92,1820000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10603,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,12100000,87512,坡道平面,58.91,2030000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10604,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,12000000,89243,坡道平面,59.92,1820000,此戶為聯名戶,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10605,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,12000000,89243,坡道平面,59.92,1820000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10604,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.99,4,2,2,有,無,12000000,89243,坡道平面,59.92,1820000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10606,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,12300000,89602,坡道平面,59.92,2080000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10606,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,12350000,90040,坡道平面,59.92,2080000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10606,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,12350000,90040,坡道平面,59.92,2080000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,景美段1~30地號,27.51,商,,,10607,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,173.98,4,2,2,有,無,12500000,91355,坡道平面,59.92,2080000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,陳平段1921~1950地號,28.97,住,,,10604,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,146.22,3,2,1,有,無,12420000,96262,坡道平面,32.26,1450000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,陳平段1921~1950地號,28.66,住,,,10604,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,146.22,3,2,1,有,無,12600000,96485,坡道機械,24.44,850000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,陳平段1921~1950地號,28.97,住,,,10604,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,146.22,3,2,1,有,無,12610000,97490,坡道平面,32.26,1500000,,2(資料揭露)
